release_period,state,facility_id,completed_surveys,response_rate
2022,GA,110041,228,16
2022,GA,110042,513,19
2022,GA,110044,240,12
2022,GA,110045,143,13
2022,GA,110046,466,17
2022,GA,110050,109,16
2022,GA,110051,292,19
2022,GA,110054,499,13
2022,GA,110064,512,11
2022,GA,110069,926,16
2022,GA,110071,42,17
2022,GA,110073,131,24
2022,GA,110074,1200,17
2022,GA,110075,606,13
2022,GA,110076,353,10
2022,GA,110078,305,12
2022,GA,110079,673,7
2022,GA,110082,355,23
2022,GA,110083,1823,20
2022,GA,110086,57,22
2022,GA,110087,2302,13
2022,GA,110089,164,14
2022,GA,110091,396,12
2022,GA,110092,108,22
2022,GA,110095,577,12
2022,GA,110100,58,19
2022,GA,110104,358,17
2022,GA,110105,350,14
2022,GA,110107,659,16
2022,GA,110109,131,22
2022,GA,110111,80,19
2022,GA,110113,31,21
2022,GA,110115,387,9
2022,GA,110121,117,16
2022,GA,110122,668,14
2022,GA,110124,252,13
2022,GA,110125,459,16
2022,GA,110128,418,17
2022,GA,110129,919,16
2022,GA,110130,42,7
2022,GA,110132,190,18
2022,GA,110135,69,18
2022,GA,110142,132,18
2022,GA,110143,354,12
2022,GA,110146,217,14
2022,GA,110150,319,15
2022,GA,110153,225,22
2022,GA,110161,3876,13
2022,GA,110164,465,15
2022,GA,110165,486,28
2022,GA,110168,452,20
2022,GA,110177,486,15
2022,GA,110184,392,13
2022,GA,110189,145,27
2022,GA,110191,680,13
2022,GA,110192,510,14
2022,GA,110194,90,16
2022,GA,110198,533,18
2022,GA,110200,331,20
2022,GA,110201,361,15
2022,GA,110215,1024,16
2022,GA,110225,536,20
2022,GA,110226,419,16
2022,GA,110229,610,16
2022,GA,110230,380,19
2022,GA,110233,242,22
2022,GA,110236,52,17
2022,GA,110237,124,16
2022,GA,11029F,548,20
2022,GA,11030F,445,28
2022,GA,11031F,72,24
2022,GA,11032F,416,28
2022,GA,11033F,1081,43
2022,GA,11035F,344,29
2022,GA,111304,79,20
2022,GA,111305,25,20
2022,GA,111306,97,19
2022,GA,111310,155,13
2022,GA,111312,30,16
2022,GA,111313,30,19
2022,GA,111318,62,29
2022,GA,111319,83,30
2022,GA,111320,82,22
2022,GA,111323,259,34
2022,GA,111324,70,20
2022,GA,111325,47,22
2022,GA,111326,52,25
2022,GA,111327,247,32
2022,GA,111329,187,28
2022,GA,111331,50,19
2022,GA,111333,63,16
2022,GA,111334,72,25
2022,GA,111337,80,21
2022,HI,120001,1953,24
2022,HI,120002,1366,22
2022,HI,120004,73,16
2022,HI,120005,598,21
2022,HI,120006,465,28
2022,HI,120007,342,35
2022,HI,120011,2232,28
2022,HI,120014,488,24
2022,HI,120019,385,20
2022,HI,12001F,1327,32
2022,HI,120022,910,31
2022,HI,120026,899,31
2022,HI,120028,285,22
2022,HI,121300,83,17
2022,HI,121304,28,14
2022,ID,130002,1151,21
2022,ID,130003,604,26
2022,ID,130006,1964,27
2022,ID,130007,1670,16
2022,ID,130013,521,17
2022,ID,130014,413,23
2022,ID,130018,477,25
2022,ID,130025,312,25
2022,ID,130028,528,24
2022,ID,13003F,430,43
2022,ID,130049,1753,25
2022,ID,130063,188,50
2022,ID,130065,290,25
2022,ID,130066,489,46
2022,ID,130071,687,23
2022,ID,130073,66,19
2022,ID,130074,312,30
2022,ID,131302,102,31
2022,ID,131305,87,32
2022,ID,131307,64,29
2022,ID,131309,43,31
2022,ID,131310,70,21
2022,ID,131311,97,18
2022,ID,131312,106,29
2022,ID,131313,57,35
2022,ID,131315,105,31
2022,ID,131316,78,31
2022,ID,131318,27,22
2022,ID,131319,70,27
2022,ID,131320,158,26
2022,ID,131321,122,28
2022,ID,131322,209,32
2022,ID,131323,250,31
2022,ID,131325,215,20
2022,ID,131326,237,19
2022,ID,131327,220,29
2022,ID,131328,262,26
2022,IL,140001,293,25
2022,IL,140002,856,31
2022,IL,140007,799,20
2022,IL,140008,609,18
2022,IL,140010,3642,26
2022,IL,140011,507,22
2022,IL,140012,300,17
2022,IL,140013,393,28
2022,IL,140015,1594,32
2022,IL,140018,352,4
2022,IL,140029,834,20
2022,IL,140030,752,22
2022,IL,140032,630,27
2022,IL,140034,329,16
2022,IL,14003F,468,26
2022,IL,140043,436,32
2022,IL,140046,385,22
2022,IL,140048,1018,13
2022,IL,140049,651,16
2022,IL,14004F,86,31
2022,IL,140052,382,24
2022,IL,140053,2047,27
2022,IL,140054,941,18
2022,IL,140058,214,15
2022,IL,140059,163,32
2022,IL,140062,953,33
2022,IL,140063,556,18
2022,IL,140064,526,24
2022,IL,140065,1184,29
2022,IL,140067,3583,25
2022,IL,140068,294,15
2022,IL,140077,32,10
2022,IL,14007F,375,33
2022,IL,140080,389,13
2022,IL,140082,306,15
2022,IL,140083,94,11
2022,IL,140084,330,11
2022,IL,140088,2730,14
2022,IL,140089,200,25
2022,IL,14008F,427,38
2022,IL,140091,568,25
2022,IL,140093,480,17
2022,IL,140095,140,5
2022,IL,140100,197,27
2022,IL,140101,426,29
2022,IL,140103,76,5
2022,IL,140110,419,23
2022,IL,140113,597,27
2022,IL,140114,473,14
2022,IL,140115,122,20
2022,IL,140116,1914,26
2022,IL,140117,907,21
2022,IL,140119,2543,17
2022,IL,140120,258,21
2022,IL,140122,1328,21
2022,IL,140124,1136,9
2022,IL,140125,185,14
2022,IL,140127,508,28
2022,IL,140130,544,23
2022,IL,140133,242,5
2022,IL,140135,612,19
2022,IL,140137,64,22
2022,IL,140143,240,32
2022,IL,140145,282,28
2022,IL,140147,207,24
2022,IL,140148,1345,19
2022,IL,140150,508,8
2022,IL,140155,582,22
2022,IL,140158,225,10
2022,IL,140160,331,28
2022,IL,140161,291,26
2022,IL,140162,1230,27
2022,IL,140164,386,17
2022,IL,140166,633,21
2022,IL,140167,34,16
2022,IL,140172,376,13
2022,IL,140174,614,21
2022,IL,140177,148,9
2022,IL,140179,661,15
2022,IL,140180,409,11
2022,IL,140181,118,13
2022,IL,140182,604,15
2022,IL,140184,257,20
2022,IL,140185,2511,33
2022,IL,140186,895,24
2022,IL,140187,1575,24
2022,IL,140189,963,26
2022,IL,140191,772,15
2022,IL,140200,796,24
2022,IL,140202,806,24
2022,IL,140206,394,19
2022,IL,140208,1165,18
2022,IL,140209,661,21
2022,IL,140210,87,23
2022,IL,140211,878,30
2022,IL,140213,3700,25
2022,IL,140217,348,19
2022,IL,140223,1453,24
2022,IL,140224,655,18
2022,IL,140228,830,18
2022,IL,140231,1950,26
2022,IL,140233,1527,28
2022,IL,140234,356,28
2022,IL,140239,763,23
2022,IL,140242,1310,27
2022,IL,140251,226,11
2022,IL,140252,587,28
2022,IL,140258,1886,24
2022,IL,140275,413,24
2022,IL,140276,2343,17
2022,IL,140280,686,25
2022,IL,140281,1207,21
2022,IL,140286,455,24
2022,IL,140288,886,26
2022,IL,140289,328,33
2022,IL,140290,1323,19
2022,IL,140291,1211,30
2022,IL,140292,304,15
2022,IL,140294,157,27
2022,IL,140300,49,15
2022,IL,140304,559,15
2022,IL,14034F,473,24
2022,IL,141301,68,41
2022,IL,141302,125,43
2022,IL,141305,143,32
2022,IL,141306,67,32
2022,IL,141307,58,30
2022,IL,141308,36,33
2022,IL,141309,86,35
2022,IL,141310,93,31
2022,IL,141311,112,30
2022,IL,141312,88,30
2022,IL,141313,36,29
2022,IL,141315,57,27
2022,IL,141316,96,26
2022,IL,141317,168,21
2022,IL,141318,37,25
2022,IL,141319,352,37
2022,IL,141320,134,25
2022,IL,141322,82,15
2022,IL,141323,103,35
2022,IL,141324,115,29
2022,IL,141325,50,25
2022,IL,141326,39,19
2022,IL,141327,245,46
2022,IL,141328,53,24
2022,IL,141330,60,42
2022,IL,141331,66,22
2022,IL,141332,42,30
2022,IL,141334,113,26
2022,IL,141335,68,23
2022,IL,141336,114,25
2022,IL,141337,79,29
2022,IL,141338,85,35
2022,IL,141339,71,22
2022,IL,141340,153,28
2022,IL,141341,90,42
2022,IL,141342,70,23
2022,IL,141343,147,27
2022,IL,141344,51,34
2022,IL,141345,158,31
2022,IL,141346,88,29
2022,IL,141347,65,27
2022,IL,141348,194,32
2022,IL,141349,45,25
2022,IL,141350,141,25
2022,IL,141351,94,30
2022,IN,150001,360,35
2022,IN,150002,553,10
2022,IN,150004,330,11
2022,IN,150005,348,18
2022,IN,150006,711,20
2022,IN,150007,444,21
2022,IN,150008,353,12
2022,IN,150009,779,18
2022,IN,150010,873,29
2022,IN,150011,653,19
2022,IN,150012,1912,23
2022,IN,150015,440,21
2022,IN,150017,1286,25
2022,IN,150018,435,25
2022,IN,150021,645,28
2022,IN,150022,167,21
2022,IN,150023,496,24
2022,IN,150024,413,7
2022,IN,150026,752,26
2022,IN,150030,518,29
2022,IN,150034,1131,25
2022,IN,150035,1249,23
2022,IN,150037,593,36
2022,IN,15003F,464,35
2022,IN,150042,629,25
2022,IN,150044,1105,23
2022,IN,150045,222,25
2022,IN,150046,442,21
2022,IN,150047,62,13
2022,IN,150048,1520,19
2022,IN,15004F,283,38
2022,IN,150051,506,24
2022,IN,150056,1005,18
2022,IN,150057,477,27
2022,IN,150058,360,22
2022,IN,150059,711,27
2022,IN,150061,247,22
2022,IN,150065,327,21
2022,IN,150069,387,20
2022,IN,150072,306,25
2022,IN,150074,528,18
2022,IN,150075,275,32
2022,IN,150076,280,22
2022,IN,150082,546,28
2022,IN,150084,3952,31
2022,IN,150086,518,23
2022,IN,150088,921,31
2022,IN,150089,495,22
2022,IN,150090,438,22
2022,IN,150091,291,28
2022,IN,150097,329,23
2022,IN,150100,1987,26
2022,IN,150101,345,25
2022,IN,150102,87,23
2022,IN,150104,271,21
2022,IN,150109,843,23
2022,IN,150112,1504,30
2022,IN,150113,440,22
2022,IN,150115,441,32
2022,IN,150125,1807,23
2022,IN,150126,1408,24
2022,IN,150128,478,19
2022,IN,150133,581,27
2022,IN,150146,389,33
2022,IN,150149,390,16
2022,IN,150150,829,24
2022,IN,150153,1289,45
2022,IN,150157,846,30
2022,IN,150158,423,21
2022,IN,150160,825,51
2022,IN,150161,521,26
2022,IN,150162,2388,24
2022,IN,150165,372,21
2022,IN,150166,220,37
2022,IN,150167,155,35
2022,IN,150168,478,40
2022,IN,150169,442,18
2022,IN,150172,93,25
2022,IN,150173,474,23
2022,IN,150177,160,46
2022,IN,150181,288,25
2022,IN,150183,247,37
2022,IN,151300,122,33
2022,IN,151301,83,23
2022,IN,151304,91,38
2022,IN,151305,93,28
2022,IN,151307,51,35
2022,IN,151308,31,21
2022,IN,151310,224,27
2022,IN,151313,141,22
2022,IN,151315,223,28
2022,IN,151317,107,27
2022,IN,151318,218,27
2022,IN,151319,55,26
2022,IN,151322,128,27
2022,IN,151323,171,26
2022,IN,151324,100,28
2022,IN,151327,90,22
2022,IN,151330,245,34
2022,IN,151331,209,23
2022,IN,151332,185,25
2022,IN,151333,127,29
2022,IN,151334,76,15
2022,IN,151335,80,24
2022,IA,160001,177,28
2022,IA,160005,338,32
2022,IA,160008,45,20
2022,IA,160013,153,22
2022,IA,160016,497,23
2022,IA,160028,471,21
2022,IA,160029,609,31
2022,IA,160030,598,30
2022,IA,160032,115,24
2022,IA,160033,2112,27
2022,IA,16003F,507,35
2022,IA,160040,153,38
2022,IA,160045,413,26
2022,IA,160047,426,20
2022,IA,16004F,505,41
2022,IA,160057,522,28
2022,IA,160058,2678,27
2022,IA,160064,1039,31
2022,IA,160067,430,23
2022,IA,160069,655,41
2022,IA,160079,1274,29
2022,IA,160080,486,25
2022,IA,160082,3188,27
2022,IA,160083,864,25
2022,IA,160089,341,23
2022,IA,160101,203,14
2022,IA,160104,456,22
2022,IA,160110,455,26
2022,IA,160112,376,35
2022,IA,160117,382,29
2022,IA,160124,329,37
2022,IA,160146,431,19
2022,IA,160147,267,27
2022,IA,160153,1204,25
2022,IA,161301,138,27
2022,IA,161302,372,34
2022,IA,161303,55,44
2022,IA,161304,25,34
2022,IA,161306,114,37
2022,IA,161307,84,42
2022,IA,161309,34,30
2022,IA,161310,30,33
2022,IA,161312,44,33
2022,IA,161314,57,31
2022,IA,161316,82,37
2022,IA,161317,79,33
2022,IA,161319,40,48
2022,IA,161322,49,45
2022,IA,161323,54,35
2022,IA,161326,54,41
2022,IA,161327,29,33
2022,IA,161328,68,26
2022,IA,161329,34,50
2022,IA,161331,30,45
2022,IA,161334,62,34
2022,IA,161335,63,39
2022,IA,161336,32,40
2022,IA,161337,42,34
2022,IA,161339,221,32
2022,IA,161340,47,40
2022,IA,161341,38,29
2022,IA,161343,164,27
2022,IA,161344,96,35
2022,IA,161345,42,41
2022,IA,161346,129,28
2022,IA,161348,93,28
2022,IA,161349,65,34
2022,IA,161350,88,28
2022,IA,161351,63,34
2022,IA,161352,92,31
2022,IA,161353,143,30
2022,IA,161354,40,37
2022,IA,161355,72,36
2022,IA,161356,61,28
2022,IA,161357,103,37
2022,IA,161358,99,30
2022,IA,161359,134,34
2022,IA,161360,243,40
2022,IA,161361,96,31
2022,IA,161362,129,33
2022,IA,161363,120,34
2022,IA,161364,160,29
2022,IA,161365,216,32
2022,IA,161366,60,22
2022,IA,161367,289,27
2022,IA,161368,154,33
2022,IA,161369,136,31
2022,IA,161370,52,43
2022,IA,161371,247,37
2022,IA,161372,92,21
2022,IA,161373,55,44
2022,IA,161374,37,8
2022,IA,161375,198,27
2022,IA,161376,174,30
2022,IA,161377,85,40
2022,IA,161379,153,30
2022,IA,161380,40,28
2022,IA,161381,85,25
2022,KS,170006,495,33
2022,KS,170009,224,29
2022,KS,170012,325,28
2022,KS,170013,849,30
2022,KS,170014,206,25
2022,KS,170016,911,27
2022,KS,170017,149,20
2022,KS,170020,439,32
2022,KS,170023,307,17
2022,KS,170027,167,18
2022,KS,17002F,280,31
2022,KS,170040,2458,21
2022,KS,170049,1242,23
2022,KS,17005F,320,30
2022,KS,170068,270,16
2022,KS,170074,122,18
2022,KS,170075,73,53
2022,KS,170086,667,25
2022,KS,17008F,493,37
2022,KS,170103,388,32
2022,KS,170104,1901,23
2022,KS,170105,154,28
2022,KS,170109,95,27
2022,KS,170110,29,20
2022,KS,170120,157,16
2022,KS,170122,3560,29
2022,KS,170123,1021,25
2022,KS,170137,647,22
2022,KS,170142,682,33
2022,KS,170145,161,18
2022,KS,170146,476,36
2022,KS,170150,96,24
2022,KS,170166,30,25
2022,KS,170175,216,17
2022,KS,170176,455,22
2022,KS,170182,480,27
2022,KS,170183,1239,65
2022,KS,170185,1280,28
2022,KS,170186,633,45
2022,KS,170187,401,64
2022,KS,170188,563,61
2022,KS,170190,342,50
2022,KS,170191,226,24
2022,KS,170194,41,16
2022,KS,170196,315,25
2022,KS,170197,352,39
2022,KS,170198,66,24
2022,KS,170199,38,31
2022,KS,170200,351,30
2022,KS,170203,244,47
2022,KS,170204,284,36
2022,KS,171307,27,46
2022,KS,171308,29,43
2022,KS,171310,35,22
2022,KS,171311,29,15
2022,KS,171313,86,18
2022,KS,171315,111,50
2022,KS,171316,28,31
2022,KS,171319,81,40
2022,KS,171321,49,35
2022,KS,171325,39,25
2022,KS,171326,47,33
2022,KS,171327,75,36
2022,KS,171330,29,13
2022,KS,171331,30,43
2022,KS,171333,69,20
2022,KS,171335,33,29
2022,KS,171336,29,48
2022,KS,171337,44,34
2022,KS,171338,65,43
2022,KS,171339,107,31
2022,KS,171340,28,24
2022,KS,171341,78,22
2022,KS,171344,32,27
2022,KS,171345,28,24
2022,KS,171346,40,29
2022,KS,171347,32,34
2022,KS,171349,46,30
2022,KS,171352,33,40
2022,KS,171354,48,17
2022,KS,171358,40,34
2022,KS,171361,66,17
2022,KS,171362,144,25
2022,KS,171363,149,35
2022,KS,171364,50,48
2022,KS,171367,43,30
2022,KS,171368,27,17
2022,KS,171369,42,37
2022,KS,171370,52,29
2022,KS,171371,134,31
2022,KS,171372,56,20
2022,KS,171373,49,28
2022,KS,171374,64,37
2022,KS,171375,164,41
2022,KS,171376,42,21
2022,KS,171377,113,42
2022,KS,171378,74,31
2022,KS,171379,36,28
2022,KS,171380,291,23
2022,KS,171381,67,28
2022,KS,171382,200,27
2022,KS,171383,165,19
2022,KS,171384,224,25
2022,KS,171385,110,31
2022,KY,180001,594,26
2022,KY,180002,530,25
2022,KY,180004,141,19
2022,KY,180005,536,24
2022,KY,180009,514,17
2022,KY,180010,868,25
2022,KY,180011,589,13
2022,KY,180012,981,21
2022,KY,180013,844,16
2022,KY,180016,55,15
2022,KY,180017,369,16
2022,KY,180018,395,17
2022,KY,180019,298,18
2022,KY,180020,170,22
2022,KY,180024,189,21
2022,KY,180025,285,20
2022,KY,180027,366,18
2022,KY,180029,636,24
2022,KY,180035,1573,24
2022,KY,180038,1313,26
2022,KY,18003F,762,31
2022,KY,180040,1998,16
2022,KY,180043,129,11
2022,KY,180044,870,15
2022,KY,180045,522,23
2022,KY,180046,101,23
2022,KY,180048,420,24
2022,KY,180049,404,17
2022,KY,180050,306,20
2022,KY,180051,420,16
2022,KY,180056,390,15
2022,KY,180064,162,14
2022,KY,180066,83,20
2022,KY,180067,1134,17
2022,KY,180069,240,19
2022,KY,18006F,472,37
2022,KY,180070,248,17
2022,KY,180078,117,11
2022,KY,180079,193,22
2022,KY,18007F,436,41
2022,KY,180080,678,14
2022,KY,180087,296,23
2022,KY,180088,1292,20
2022,KY,180092,488,18
2022,KY,180093,396,17
2022,KY,180095,51,24
2022,KY,180101,266,17
2022,KY,180102,740,24
2022,KY,180103,2152,24
2022,KY,180104,835,24
2022,KY,180105,162,21
2022,KY,180106,45,26
2022,KY,180115,129,17
2022,KY,180116,528,19
2022,KY,180124,343,23
2022,KY,180127,400,19
2022,KY,180128,122,12
2022,KY,180130,2065,25
2022,KY,180132,812,17
2022,KY,180138,220,22
2022,KY,180139,131,12
2022,KY,180141,1644,15
2022,KY,180143,602,15
2022,KY,180149,45,27
2022,KY,180154,59,15
2022,KY,181301,98,18
2022,KY,181302,32,22
2022,KY,181305,100,32
2022,KY,181306,35,21
2022,KY,181307,51,35
2022,KY,181308,76,29
2022,KY,181309,71,33
2022,KY,181310,31,16
2022,KY,181315,83,18
2022,KY,181316,45,22
2022,KY,181317,56,25
2022,KY,181318,71,21
2022,KY,181319,61,19
2022,KY,181320,70,25
2022,KY,181321,26,11
2022,KY,181322,27,29
2022,KY,181323,110,22
2022,KY,181324,71,23
2022,KY,181327,91,26
2022,KY,181328,81,18
2022,KY,181329,111,20
2022,KY,181330,66,24
2022,KY,181331,66,28
2022,LA,190002,585,18
2022,LA,190004,292,19
2022,LA,190005,1050,24
2022,LA,190006,194,11
2022,LA,190007,201,13
2022,LA,190008,614,17
2022,LA,190011,273,10
2022,LA,190013,316,18
2022,LA,190014,184,17
2022,LA,190015,1103,14
2022,LA,190017,464,14
2022,LA,190019,395,21
2022,LA,190020,300,16
2022,LA,190025,88,19
2022,LA,190026,471,15
2022,LA,190027,280,18
2022,LA,190034,159,15
2022,LA,190036,804,14
2022,LA,190039,1336,26
2022,LA,190040,1068,18
2022,LA,190041,380,22
2022,LA,190044,234,21
2022,LA,190045,981,19
2022,LA,190046,1272,24
2022,LA,190050,197,16
2022,LA,190053,309,17
2022,LA,190054,339,16
2022,LA,190060,535,15
2022,LA,190064,3383,17
2022,LA,190065,2043,20
2022,LA,190079,98,15
2022,LA,190081,96,26
2022,LA,190086,385,15
2022,LA,190088,85,18
2022,LA,190090,47,10
2022,LA,190098,500,14
2022,LA,190099,83,18
2022,LA,190102,2292,19
2022,LA,190106,28,9
2022,LA,190111,2409,33
2022,LA,190114,128,23
2022,LA,190116,84,12
2022,LA,190118,49,22
2022,LA,190125,1491,20
2022,LA,190128,446,10
2022,LA,190133,36,17
2022,LA,190140,130,16
2022,LA,190144,269,17
2022,LA,190145,25,12
2022,LA,190146,689,28
2022,LA,190151,89,20
2022,LA,190160,787,17
2022,LA,190164,248,15
2022,LA,190167,133,18
2022,LA,190176,1069,13
2022,LA,190183,175,15
2022,LA,190184,116,43
2022,LA,190190,77,25
2022,LA,190201,164,11
2022,LA,190202,202,12
2022,LA,190204,262,19
2022,LA,190208,37,24
2022,LA,190218,47,15
2022,LA,190241,94,40
2022,LA,190251,184,45
2022,LA,190255,130,39
2022,LA,190256,68,25
2022,LA,190259,228,35
2022,LA,190266,518,40
2022,LA,190267,334,42
2022,LA,190270,171,19
2022,LA,190274,224,13
2022,LA,190278,327,45
2022,LA,190298,273,52
2022,LA,190303,170,31
2022,LA,190308,192,15
2022,LA,190312,185,14
2022,LA,190313,204,25
2022,LA,190317,134,6
2022,LA,190318,141,11
2022,LA,19043F,72,29
2022,LA,19047F,467,26
2022,LA,19048F,471,29
2022,LA,19050F,154,32
2022,LA,191301,39,20
2022,LA,191302,81,23
2022,LA,191304,116,31
2022,LA,191305,39,15
2022,LA,191310,52,16
2022,LA,191311,33,24
2022,LA,191313,46,18
2022,LA,191315,58,12
2022,LA,191317,114,22
2022,LA,191321,112,33
2022,LA,191322,69,26
2022,LA,191323,46,16
2022,LA,191324,124,14
2022,LA,191325,55,19
2022,ME,200001,610,29
2022,ME,200008,322,26
2022,ME,200009,537,31
2022,ME,200018,209,18
2022,ME,200019,1075,24
2022,ME,200020,639,31
2022,ME,200021,542,28
2022,ME,200024,479,24
2022,ME,200031,226,24
2022,ME,200033,1733,24
2022,ME,200034,288,19
2022,ME,200037,271,24
2022,ME,200039,841,26
2022,ME,20003F,428,42
2022,ME,200041,134,18
2022,ME,200050,297,21
2022,ME,200052,186,32
2022,ME,200063,410,29
2022,ME,201300,71,28
2022,ME,201302,198,28
2022,ME,201303,51,27
2022,ME,201304,139,25
2022,ME,201305,40,24
2022,ME,201306,79,20
2022,ME,201307,88,30
2022,ME,201308,80,23
2022,ME,201309,165,23
2022,ME,201310,106,23
2022,ME,201311,135,27
2022,ME,201312,167,25
2022,ME,201313,126,22
2022,ME,201314,176,21
2022,ME,201315,212,25
2022,MD,210001,567,18
2022,MD,210002,809,15
2022,MD,210003,697,9
2022,MD,210004,4461,25
2022,MD,210005,1162,24
2022,MD,210006,360,18
2022,MD,210008,547,18
2022,MD,210009,2521,19
2022,MD,210011,1530,31
2022,MD,210012,583,14
2022,MD,210015,1813,17
2022,MD,210016,1099,14
2022,MD,210017,265,27
2022,MD,210018,435,16
2022,MD,210019,1030,22
2022,MD,210022,1579,24
2022,MD,210023,1206,21
2022,MD,210024,1441,21
2022,MD,210027,1933,24
2022,MD,210028,725,16
2022,MD,210029,894,16
2022,MD,210030,75,28
2022,MD,210032,356,16
2022,MD,210033,773,14
2022,MD,210034,685,16
2022,MD,210035,474,17
2022,MD,210037,474,23
2022,MD,210038,121,7
2022,MD,210039,474,18
2022,MD,210040,458,12
2022,MD,210043,738,19
2022,MD,210044,388,17
2022,MD,210048,1404,18
2022,MD,210049,617,23
2022,MD,210051,415,12
2022,MD,210056,824,17
2022,MD,210057,1379,15
2022,MD,210060,184,14
2022,MD,210061,467,27
2022,MD,210062,1231,19
2022,MD,210063,1296,25
2022,MD,210064,38,12
2022,MD,210065,907,22
2022,MD,21007F,2662,40
2022,MD,21020F,463,25
2022,MA,220001,510,21
2022,MA,220002,1876,25
2022,MA,220008,440,23
2022,MA,220010,576,17
2022,MA,220011,565,13
2022,MA,220012,2903,28
2022,MA,220015,765,33
2022,MA,220016,509,24
2022,MA,220017,251,13
2022,MA,220019,583,26
2022,MA,220020,764,25
2022,MA,220024,510,21
2022,MA,220029,855,29
2022,MA,220030,580,26
2022,MA,220031,1525,13
2022,MA,220033,1040,23
2022,MA,220035,610,24
2022,MA,220036,1042,22
2022,MA,220046,686,23
2022,MA,220049,455,25
2022,MA,220052,576,16
2022,MA,220060,889,25
2022,MA,220063,1213,20
2022,MA,220065,442,26
2022,MA,220066,1320,22
2022,MA,220070,1054,21
2022,MA,220071,654,26
2022,MA,220073,598,20
2022,MA,220074,1582,27
2022,MA,220075,319,33
2022,MA,220077,2535,23
2022,MA,220080,679,17
2022,MA,220083,658,27
2022,MA,220084,768,29
2022,MA,220086,4553,21
2022,MA,220088,539,48
2022,MA,220090,553,25
2022,MA,220095,396,23
2022,MA,220098,265,24
2022,MA,220100,636,22
2022,MA,220101,681,29
2022,MA,220105,926,24
2022,MA,220108,567,26
2022,MA,22010F,486,38
2022,MA,220110,955,25
2022,MA,220111,787,20
2022,MA,220116,516,22
2022,MA,220119,588,21
2022,MA,220135,890,26
2022,MA,220163,870,21
2022,MA,220171,2050,27
2022,MA,220175,962,20
2022,MA,220176,1438,21
2022,MA,220177,87,22
2022,MA,221300,193,26
2022,MA,221302,218,33
2022,MA,221303,61,29
